,sentence,학습용 분류
1828,이제 이 땅에 남은 저희는 정직과 선을바탕으로 평생을 후회 없이 살다가신 회장님의 유지를 받들어 모든 힘과 정열을 다해 남겨놓으신 일들을 감당해 나가겠습니다.,1
1829,그리고 프레시 밸류경수중과 그 가게의 가쵱표를 저희에게 가져오시견 됩니다.,1
1830,"저희부터 앞장서서 ""인터넷 유스캠프""(IYC)운동을 벌여 나갈거예요""",1
1831,근자에 임금님의 심기가 밝지 않으신 것만 같아 저희들로서는 차마 몸둘 바를 모르겠습니다.,1
1832,컴덱스쇼에서 저희 팀22명이 개발한 제품에 눈길이 모아지고 질문이 쏟아지는데 가슴이 뿌듯했습니다.,1
1833,"그런데 며칠 전부터 조용하던 수원역 승강장에 듣기 거북한 방송이 흘러나와 출근길부터 기분을 망쳐 버리게 한다. ""오늘도저희 수원역을…""",1
1834,저희들을 역적으로 몰아 저버린다면 그것이 비록 상감의 뜻이 아니라 할지라도 대단히 억울한 일이오이다.,1
1835,"이주노는 또""서태지와 아이들은 ""해체""가 아니라 ""은퇴""를 하는 것""이라고 못박고 ""지난 4년간 저희가 믿는 자유와 도전의 정신을 억누르는 여러가지 심의제도, 방송규제 등의 굴레를 부수고, 후배들을 보다 자유롭고 창의로운 공간에서 활동할 수 있게 하기 위해 최선을 다한데 대해 자부심을 느낀다""고 말했다.",1
1836,실은 지난 번에다마스쿠스에 왔을때 저희는 시내 구경을 나갔다가 우연히 어떤 음식점에 들어가게 되었습니다.,1
1837,"그러고는 ""좋은 하루 되십시오. 저희가 정성껏 세차했습니다""라는 쪽지를 한 장 살짝 끼워놓은 채 사라진다.",1
1838,"""저희들은 마님께서 분부하신대로 아니스 알 쟈리스의 방을 지키고 있었습니다요.",1
1839,"저희 회사는 오는 2000년 내,외수 각 1백 20만 대씩 2백40만 대 판매 연간매출액 20조원 생산대수 기준 현재 세계13위에서10위 내를 목표로 한다는 계획을 밝힌바 있습니다""",1
1840,저희끼리 상통하고있는 것이 틀림없소이다.,0
1841,그러나 수술해드릴 경제적능력이 없어 더욱 답답합니다. 30여년을 암흑 속에서 지내는 저희 어머니에게 광명을 주실분은 없으신지요.,1
1842,"A:실례합니다만, 저희는 캐스케이드 쇼핑몰올  찾고 있는데요.",1
1843,꼬박 2년반을 작업해서 설치하고 돈을 받고 보니 원래 저희가 살던 17평짜리 아파트가 9천만원 하더라구요.,1
1844,"승마를 사랑하는 두 여인이 애마의 갈기를 손질하던 손을 멈추고 ""저희들 쉰살이 안 돼 보이죠?""라고 기자를 향해 묻자 애마가 주인의 말에 동의라도 하듯 고개를 끄덕였다.",1
1845,"""저희나라""표현 잘못 겸양법 제대로 써야 국회의원의 입에서 ""저희 나라""가 도대체 무슨 말인가?",1
1846,저희들도 김씨댁에 들렀다 오는 길이 오이다.,1
1847,이쪽은 저희들이 맡고 있고 그 외 강남에는 두 파가 더 있습니다.,1
1848,"이번에 확정된 미사통상문은 ""주여""를 ""주님""으로, ""우리""를 ""저희""로 바꾸는 등 하느님에 대한 경칭을 강화한 것이 특징이며 사제 양성 지침은 사제의 계속교육과 영성훈련을 강조하고 있다.",1
1849,저자는 어머니 강난경씨(강난경·52)와 딸들인 성저희(26) 현희(24) 준요씨(22).,2
1850,"그 같은 일관된 저희의 뉴스채널 운영 주장에 정부도 나중에는 수긍하더군요.""",1
1851,"저희들이 수경사에 있는데 여기서 할 것입니다""(尹) """,1
1852,"저희들로 말하면 도리어 처신하기가 어렵고, 거북한 일이 한 두가지가 아니지요.",1
1853,"뜻밖의 작별 인사 *이들은 북측 지역을 향해 ""남포만세 평양만세** 엄마 억류돼 있던 남포지역에서 식사를 차려주던 아줌마 안녕히 계셔요""라고 외치며 작별인사를 했으며 일부선원들은 ""저희를 아는 모든 분들 안녕히 계십시오"" ""이 은혜는잊지 않겠습니다""고 인사.",1
1854,""" 저희 부부는 결혼 후 13년 간 한번도 빠짐없이 아침 출근 전에 맞절을 합니다.",1
1855,"""저희를 이렇게 모으셨으니 칸께서 무슨 비책이 있으실 것입니다.",1
1856,"""저희 학교 졸업생 중에는 국제경제나 국제정치분야에서 활약하는 분들이 많습니다.",1
1857,"이에따라 ""주여, 우리를 불쌍히 여기소서""는 ""주님, 저희를 불쌍히 여기소서""로, ""온누리의 주, 천주여""는 ""온누리의 주, 하느님""으로 바뀌게 되며 주의 기도 역시 ""우리에게""가 모두 ""저희에게""로 바뀐다.",1
1858,"말하자면 북은 생각지도 않고 있었는데 남쪽에서 일부 정치인들이 제 풀에 먼저 ""조문 용의 있나""하고""고맙게도(?)""문제를 일으켜 긁어부스럼을 내고 저희들끼리 ""불난집""을 만들어버리는 바람에 북은 톡톡히 재미를 보게 된 것이다.",0
1859,"맛을 내는 비결이래야 간장, 된장 등 온갖 양념을 우리나라 토종으로 쓰는 것 정도이고, 20년동안 성실하게 이 일을 하다보니 아침 장 볼 때도 좋은 고기를 골라올 수 있어 손님들이 저희집을 믿고 찾아주시는 것 같아요.""",1
1860,"김교수님, 저희는 한국에 캐릭터만화를 보내드리겠습니다""",1
1861,"미래에 각광받을 온라인게임의 개발에 저희들의 젊음을 쏟아붓고 싶습니다""",1
1862,저희 후배들은 장관님의 유지를 받들어 조국이 더욱 부강하여 세계에 우뚝 서도록 온 힘을 다하겠습니다.,1
1863,"그래도 판이 5만장이나 나갔고, 음악하는 사람들이 저희를 알아주게 된게 소득이었습니다.""",1
1864,"야마시타 형님의 글씨가 아냐""""그럼 저희들이 당한 검니까?""""",1
1865,조선을 탈출한 리델신부한테서 천주교 탄압의 구체적인 사실을 알게된 청국주재 대리공사 베로네(H D Bellonet)와 극동함대 사령관 로즈(P G Roze)제독은 조선정책을 놓고 권한다툼을 한 끝에 저희 정부의 명령으로 로즈제독이 조선원정을 책임지게 했다.,0
1866,당시 TV프로에 나오는 저희들 모습을 보면서 생기 없는 인형이 앞에나와 코미디를 하는 것 같은 느낌을 스스로 받았어요.,1
1867,이제부터는 저희들이 밤새워 지킬 테니 가서 편히 쉬십시오,1
1868,가문이라는 게 있다면 저희 집도 가문이 있어요.,1
1869,"저희 일곱 부부는 그 프로그램 교육과정에서 한 조로 묶인 덕에 만나게 됐지요"" 원래 교육은 6 주 과정으로 끝났지만 조원들은 모임이 계속되길 원해"" 나이는 어리지만 이름이 가나다 순으로 가장 빠른"" 고 씨 부부를 대표로 뽑아 "" 무지개 ""를 만들었다.",1
1870,차라리 살림을 저희와 합치면 나을까요? ,1
1871,저희 센터에는 세계 각국의 도시계획 전문가들의 발길이 끊이지 않고 일반 시민들도 연간 10만 명 이상 다녀갑니다,1
1872,"하지만 이 지역에 좋은 학교가 많아 저희 부부가 고생을 하더라도 아이 입학 전에 이사를 하려고 백방으로 애를 썼어요""",1
1873,저희 남편의 본명은 진섭씨였는데 저하고의 결혼을 위해 궁합을 본 결과 황염의 염자와 진섭의 섭자가 모두 불꽃을 뜻하는 글자여서 안좋다는 말을 듣고 금년 초 개명을 했다고 해요.,1
1874,저희 헌법재판소는 헌법을 수호하고 기본권을 보장한다는 본래의 사명에 계속 충실하면서 법치주의의 구현에 더욱 힘쓸 것을 굳게 다짐하는 바입니다.,1
1875,"대감 덕분에 저희들 입도 오늘만은 호강하는 셈이지요."" """,1
1876,"저희 집도 큰 애가 2년만 있으면 진로결정시험인데 제가 매일 저녁 한 시간씩 가르치는 것 만으로는 부족해서 1주일에 한 번씩 영어와 중국어 과외공부를 시키고 있어요""",1
1877,저희 회사의 우유는 성장 촉진 호르몬제를 투여한 소젖을 사용하지 않았습니다.,1
1878,김＝몇년전 일본의 소니사에서 새로운 성능을 갖는 칩의 설계 소프트웨어를 저희 본사에 주문해왔습니다.,1
1879,"이번 저희 극단 신협의 ""세일즈맨의 죽음""이 주는 관극의 즐거움은 표현주의라는 돌출기법을 사용하면서도 배우들의 사실적인 연기의 앙상블을 흐트러뜨리지 않는 매끄러운 연출력에 힘입은 바 크며 이점 신협의 대표로서 연출자에게 감사하고 있습니다.",1
1880,"저희가 들어주겠습니다.""",1
1881,"저는 결혼한 딸이고 현재 저희 부부 소유의 주택이 없는데, 민영주택을 분양받으려 합니다. 1가구 2주택에 해당되는지요.<신원희·서울 강서구 화곡5동>",1
1882,저희 발레단은 오는 95년 한국에서의 재공연을 계획하고 있습니다.,1
1883,"누군가가 뗏목 위에서 죽으면 그 유체는 살아 남은 자끼리 나누어 먹는다는 것이요, 다른 하나는 저희네 필리핀 선원이 굶주려 죽어가면 아사 직전 선장을 잡아 먹는다는 것이다.",0
1884,"김평길은 이어 김일성이 이날 ""건강한 몸으로 패기와 정열에 넘쳐 경제발전방향을 환히 밝혀주고 저희들을 손잡아 이끌어 주셨다""고 전했다.",1
1885,변변치 못한 것을 천청에 이르게 해주시어 저희 가문의 영광이옵니다.,1
1886,"저희들이야 풍문으로 들었을 뿐이지요. ""항간에 나도는 얘기 가운데 목숨이 긴 것은 대강 맞는게야""",1
1887,어린 오누이가 저희들끼리 의지하며 추운 한겨울 방에 어머니를 기다리고 있는 정경이 나타나있다. ,0
1888,"저희 병원은 진료 만족도 등에 관해 수시로 설문조사를 실시, 그 결과를 바로 병원 운영에 반영합니다.""",1
1889,저희들이야 한게 있나요.,1
1890,"형님 입장이 좋지 않아지면 저희도 갈길을 찾아 떠나겠습니다""""",1
1891,"""저희는 여러번 뱄으면서 처음 밴 날더러 야단들이야""하는 우스개 이야기로 처리되고 있지만 이와 같은 속담이 기생(기생)한다는 것은 우리 사회가 핑계와 탓이 보장되고 책임 전가와 책임 불감증이 포용되고 있다는 증거라 할 수 있다.",0
1892,저희 경험으로 판단할 때 북한 노동력은 우수합니다.,1
1893,애초 결혼할 때 호화 혼수도 해주지 않았고 돈 많은 부모들처럼 조그만 집도 한 채 사주지 않았는데 저희들이 그렇게라도 집을 장만하겠다니 안된다 반대할 수도 없는 입장이 되어버린 셈이다.,0
1894,"""저희 집 아이는 중학생이 되더니 말대답도 많아지고 걸핏하면 부모말에 거역해서 집안 전체가 시끄러워지는 일이 잦답니다. 유순하던 애가 왜 갑자기 그러는지 모르겠어요"" 청소년기에 들어선 자녀를 둔 가정이라면 어느 집이든지 흔히 겪는 갈등상황이다.",1
1895,"송 상무님이 저희 회사의 은인인데 제가 어떻게 그럴 수 있겠습니까?""""",1
1896,"""산행 처음부터 다시할 생각""지현옥 씨<에베레스트 등정 여성등반대 대장>""저희는 운이 좋았을 뿐입니다.",1
1897,"더 강경한 것을 요구하는 것이 아니라, 9호의 독소를 뽑겠다고 하는 것이 저희들의 목적입니다",1
1898,"11월30일 마지막 방송에서 ""18년동안 청취자 여러분과 회로애락을 함께 했던 저희 동아방송이 이제 고별의 장막을 내리게 되었습니다""는고별사를 내보냈을 때 동아일보 전사원은 눈물을 흘리지 않을 수 없었어요.",1
1899,"또한 저희들도 운만 좋으면 ""사상""이 생긴다는 짐승들의 주장 1부 2460행도 경험과 실천을 중시하는 괴테 자신의 목소리이기도 하다.",0
1900,꽃씨와 저희 그룹 야구단 사인볼입니다.,1
1901,"""저희는 프로젝트팀을 소규모로 구성합니다.",1
1902,화사한 옷차림에 예쁜 배낭을 메고 저희 반 아이들 틈에 끼여 깔깔거리며 걷는 그 소녀를 먼 빛으로나마 훔쳐보는 즐거움이었다.,0
1903,"그럼、우리가 사람을 보내어 자상입은 자들을 구완하리다"" 눈물이 질금질금 배어나오는 시뻘건 눈으로 성률을 바라보던 두령의 입에서 예상밖의 한마디가 흘러 ""저희들을 회두의 수하에 거둬 주십시오""",1
1904,"저희 선거 사무실에서 열린 당원 단합대회로 경비가 발생해 영수증 받아놓은게 있어서요."" """,1
1905,"경제적 도움 기대 ""부모는 봉이라고 생각하는 모양이에요. 물질적으로 저희들을 위해 마냥 잘해줘야 하고 뒤치닥꺼리 해줘야하고、그러면서도 말한마디만물어보면 간섭한다고 펄펄뛰고…"" 부모가 자식을 위해서는 군대도 안가도록 힘써줘야한다는 뜻에서 나온 몇가지 우스갯소리도 있을 정도다.",0
1906,"이 책에 수록된""각저희""는 지금까지 씨름을소재로 한 한시중 가장오래된 것으로 평가되고있다.",2
1907,갈곳없는 아이들을 외면하지 못하고 맡다보니 어느새 저희 집이 유치원이자 고아원이 됐습니다.,1
1908,"한국에 연수 나와 있는 저희 교수들도 만났습니다""",1
1909,"큰 회사는 작은 회사 작살내고 저희 들끼리 해먹으려고 무조건 덤핑을 하고 있지요."" """,0
1910,"그런데 여자쪽에서 뜻밖의 질문이 터져나왔다. ""글쎄、저희 결혼 1주년에 선물을 주신다고 해서 기다렸는데 왜 안주시는 거죠""",1
1911,"""저희 부부도 사실은 칠레에서 태어났지만 71년 아옌데 공산정권이 들어서면서 자유를 찾아 미국으로 망명했던 난민이었습니다.",1
